city,state_id,state_name
Bowling Green,VA,Virginia
Tatamy,PA,Pennsylvania
Sabana Eneas,PR,Puerto Rico
Vienna,NJ,New Jersey
Boley,OK,Oklahoma
Buchanan,VA,Virginia
Madison Lake,MN,Minnesota
Shell Valley,ND,North Dakota
Lemmon,SD,South Dakota
Dryden,VA,Virginia
Lowell,OR,Oregon
Jeffersonville,OH,Ohio
Ama,LA,Louisiana
Springmont,PA,Pennsylvania
Milford,IL,Illinois
Christiana,PA,Pennsylvania
Woodacre,CA,California
Holland,TX,Texas
Duboistown,PA,Pennsylvania
Animas,PR,Puerto Rico
Coburg,OR,Oregon
Wisner,NE,Nebraska
Frankston,TX,Texas
Cuba,IL,Illinois
New Summerfield,TX,Texas
Farm Loop,AK,Alaska
Little Rock,MN,Minnesota
Marion,PA,Pennsylvania
Silverhill,AL,Alabama
Rose Lodge,OR,Oregon
Duncan Falls,OH,Ohio
Nicollet,MN,Minnesota
Yosemite Valley,CA,California
Kingston,IL,Illinois
Terrytown,NE,Nebraska
Mooreland,OK,Oklahoma
Yamhill,OR,Oregon
Princeton,WI,Wisconsin
Hometown,PA,Pennsylvania
Paris,MO,Missouri
Roseboro,NC,North Carolina
Factoryville,PA,Pennsylvania
Hawi,HI,Hawaii
Fountain Green,UT,Utah
Clarksville,VA,Virginia
Stiles,PA,Pennsylvania
Leadwood,MO,Missouri
North Ballston Spa,NY,New York
Bellefonte,DE,Delaware
West Mayfield,PA,Pennsylvania
Central High,OK,Oklahoma
Goodman,MS,Mississippi
Sunnyside-Tahoe City,CA,California
Wiggins,CO,Colorado
Duncansville,PA,Pennsylvania
Bellerose,NY,New York
Pleasanton,KS,Kansas
Hyde,PA,Pennsylvania
Boling,TX,Texas
Dutch Island,GA,Georgia
Burwell,NE,Nebraska
Coldstream,KY,Kentucky
Cascade Locks,OR,Oregon
Ucon,ID,Idaho
Toulon,IL,Illinois
West Crossett,AR,Arkansas
Marshallton,PA,Pennsylvania
Lecompte,LA,Louisiana
Sibley,LA,Louisiana
Millbourne,PA,Pennsylvania
Ehrenberg,AZ,Arizona
Homer,IL,Illinois
Pine Bluffs,WY,Wyoming
Pine Island,TX,Texas
Albany,LA,Louisiana
Hiram,OH,Ohio
Ponderosa Pine,NM,New Mexico
Wellsville,MO,Missouri
Bratenahl,OH,Ohio
DoÃ±a Ana,NM,New Mexico
Atwood,IL,Illinois
Tahoe Vista,CA,California
Malta,IL,Illinois
Long Beach,IN,Indiana
Conehatta,MS,Mississippi
Botkins,OH,Ohio
Colfax,WI,Wisconsin
Lake Secession,SC,South Carolina
Colon,MI,Michigan
Advance,NC,North Carolina
Palm Shores,FL,Florida
Mapleton,IA,Iowa
Leetsdale,PA,Pennsylvania
Ponderay,ID,Idaho
Coal Fork,WV,West Virginia
Panaca,NV,Nevada
Yellville,AR,Arkansas
Oglethorpe,GA,Georgia
Remington,IN,Indiana
Hettinger,ND,North Dakota
Emory,VA,Virginia
Midway,LA,Louisiana
Fort Deposit,AL,Alabama
Tresckow,PA,Pennsylvania
Dulac,LA,Louisiana
Hastings,PA,Pennsylvania
Lake Lure,NC,North Carolina
Lamar,TX,Texas
West Chatham,MA,Massachusetts
Frisco City,AL,Alabama
Port Orford,OR,Oregon
Valley Falls,KS,Kansas
Hawley,PA,Pennsylvania
Ship Bottom,NJ,New Jersey
Elbow Lake,MN,Minnesota
Taos,MO,Missouri
Lyles,TN,Tennessee
Ohatchee,AL,Alabama
Towaoc,CO,Colorado
Elkhorn,CA,California
Cloverport,KY,Kentucky
Ranchos Penitas West,TX,Texas
Grabill,IN,Indiana
Clarkton,MO,Missouri
Lucama,NC,North Carolina
Julesburg,CO,Colorado
Republic,PA,Pennsylvania
Webster,FL,Florida
Windsor,IL,Illinois
Norris City,IL,Illinois
San Antonito,NM,New Mexico
Griggsville,IL,Illinois
Great Neck Gardens,NY,New York
Whitehall,MT,Montana
Navarre Beach,FL,Florida
Barnsdall,OK,Oklahoma
Southmont,NC,North Carolina
Nortonville,KY,Kentucky
Lindsay,TX,Texas
Oxford,IN,Indiana
Monongah,WV,West Virginia
Yarrow Point,WA,Washington
Big River,CA,California
Fruitport,MI,Michigan
Banner Elk,NC,North Carolina
Riverside,ID,Idaho
Helena Flats,MT,Montana
Augusta,KY,Kentucky
Mineral Springs,AR,Arkansas
Bingham Farms,MI,Michigan
Andalusia,IL,Illinois
Bronson,FL,Florida
Reedsville,WI,Wisconsin
Garretson,SD,South Dakota
Gilbert,IA,Iowa
Union Springs,NY,New York
Third Lake,IL,Illinois
Kellyville,OK,Oklahoma
Bayou Country Club,LA,Louisiana
Tenaha,TX,Texas
Chester Gap,VA,Virginia
Minturn,CO,Colorado
Alpaugh,CA,California
Grass Lake,MI,Michigan
Hasley Canyon,CA,California
Gorman,NC,North Carolina
Athena,OR,Oregon
Elk Run Heights,IA,Iowa
Killdeer,ND,North Dakota
Camargo,KY,Kentucky
Fletcher,OK,Oklahoma
Boonville,NC,North Carolina
La Harpe,IL,Illinois
Palo Cedro,CA,California
Redby,MN,Minnesota
McKinney Acres,TX,Texas
Banks Springs,LA,Louisiana
Mount Gilead,NC,North Carolina
Woodworth,LA,Louisiana
Villisca,IA,Iowa
Skyland Estates,VA,Virginia
Alma,NE,Nebraska
Fowler,CO,Colorado
Meeker,OK,Oklahoma
Elton,LA,Louisiana
Bradford Woods,PA,Pennsylvania
Mountain Ranch,CA,California
Nahunta,GA,Georgia
Langley,WA,Washington
Gerber,CA,California
Light Oak,NC,North Carolina
Covelo,CA,California
Kempner,TX,Texas
Oakland,OK,Oklahoma
Camanche North Shore,CA,California
Stromsburg,NE,Nebraska
Greenwood,DE,Delaware
Great Bend,NY,New York
Washington,WV,West Virginia
Marcellus,MI,Michigan
Plains,MT,Montana
Payne,OH,Ohio
Birchwood Lakes,PA,Pennsylvania
Okeene,OK,Oklahoma
Runge,TX,Texas
Lorenzo,TX,Texas
Weeki Wachee Gardens,FL,Florida
Southmayd,TX,Texas
Lapwai,ID,Idaho
Plantersville,MS,Mississippi
Springville,IA,Iowa
Andrews,IN,Indiana
Matheny,CA,California
Sardinia,OH,Ohio
Kettleman City,CA,California
Yemassee,SC,South Carolina
South Henderson,NC,North Carolina
Owyhee,NV,Nevada
Rocksprings,TX,Texas
La Monte,MO,Missouri
Gruver,TX,Texas
Pheasant Run,OH,Ohio
Albers,IL,Illinois
Dane,WI,Wisconsin
Lake Koshkonong,WI,Wisconsin
Forrest,IL,Illinois
Cole Camp,MO,Missouri
Oolitic,IN,Indiana
Sea Ranch,CA,California
Timpson,TX,Texas
Acalanes Ridge,CA,California
Horine,MO,Missouri
Culebra,PR,Puerto Rico
Fairbank,IA,Iowa
Heritage Creek,KY,Kentucky
Waelder,TX,Texas
Pierce,CO,Colorado
Johnstonville,CA,California
Petersburg,TX,Texas
Red Boiling Springs,TN,Tennessee
Baxter,IA,Iowa
Kaaawa,HI,Hawaii
Fairfax,MN,Minnesota
Cordry Sweetwater Lakes,IN,Indiana
Satanta,KS,Kansas
North Grosvenor Dale,CT,Connecticut
Cool Valley,MO,Missouri
Stevensville,MI,Michigan
Big Rock,IL,Illinois
Mifflinville,PA,Pennsylvania
Yalaha,FL,Florida
Cavetown,MD,Maryland
Mechanicsville,IA,Iowa
Midway,AR,Arkansas
Woodland Heights,PA,Pennsylvania
Alamo,NV,Nevada
Purdy,MO,Missouri
Petersburg,MI,Michigan
Liborio NegrÃ³n Torres,PR,Puerto Rico
Boyceville,WI,Wisconsin
Calvert,TX,Texas
Dellwood,MN,Minnesota
Lone Oak,TN,Tennessee
Dale,PA,Pennsylvania
Belle,WV,West Virginia
Warrensburg,IL,Illinois
Lubeck,WV,West Virginia
Clear Lake,WA,Washington
Edgerton,MN,Minnesota
St. Michaels,AZ,Arizona
Rock Island,WA,Washington
Sabana,PR,Puerto Rico
Ransom Canyon,TX,Texas
Rossville,KS,Kansas
Daisetta,TX,Texas
Edina,MO,Missouri
Guernsey,WY,Wyoming
Joseph,OR,Oregon
Arbon Valley,ID,Idaho
Wamac,IL,Illinois
Randolph AFB,TX,Texas
Lake Park,IA,Iowa
Wallenpaupack Lake Estates,PA,Pennsylvania
New Market,AL,Alabama
Santa Margarita,CA,California
Tonasket,WA,Washington
Liberty Center,OH,Ohio
Ansonia,OH,Ohio
Pigeon,MI,Michigan
Laurens,IA,Iowa
St. Ansgar,IA,Iowa
Knox City,TX,Texas
South Windham,ME,Maine
La Cygne,KS,Kansas
Russiaville,IN,Indiana
Atwater,MN,Minnesota
Puget Island,WA,Washington
Gholson,TX,Texas
Lemannville,LA,Louisiana
Schaefferstown,PA,Pennsylvania
Lexington,MI,Michigan
Crescent Beach,FL,Florida
Royalton,IL,Illinois
Hamilton,GA,Georgia
Shafer,MN,Minnesota
Garrochales,PR,Puerto Rico
Arizona Village,AZ,Arizona
Twin Lakes,NM,New Mexico
Point Roberts,WA,Washington
Parachute,CO,Colorado
Chatsworth,IL,Illinois
Sykesville,PA,Pennsylvania
Rosharon,TX,Texas
Phillipsburg,GA,Georgia
Central City,IL,Illinois
Grant,NE,Nebraska
Malvern,IA,Iowa
Siesta Shores,TX,Texas
Mexico Beach,FL,Florida
Lewisville,AR,Arkansas
Simpson,PA,Pennsylvania
Hill Country Village,TX,Texas
Kenwood,OK,Oklahoma
Greenup,KY,Kentucky
Wooster,AR,Arkansas
Georgetown,CO,Colorado
Macon,IL,Illinois
Cashton,WI,Wisconsin
Riverview,SC,South Carolina
Clint,TX,Texas
Billings,MO,Missouri
Mantachie,MS,Mississippi
Carson City,MI,Michigan
Marbleton,WY,Wyoming
Quebrada del Agua,PR,Puerto Rico
Wildwood,TN,Tennessee
Craig Beach,OH,Ohio
Westhaven-Moonstone,CA,California
Prospect,PA,Pennsylvania
Energy,IL,Illinois
Catawba,SC,South Carolina
Roslyn Harbor,NY,New York
Mountain City,GA,Georgia
Mucarabones,PR,Puerto Rico
Bouse,AZ,Arizona
Pender,NE,Nebraska
Merryville,LA,Louisiana
Maineville,OH,Ohio
Walnut Creek,OH,Ohio
Riceville,TN,Tennessee
Highland,AR,Arkansas
Lenape Heights,PA,Pennsylvania
Pandora,OH,Ohio
Lonaconing,MD,Maryland
Olinda,HI,Hawaii
Lakeview,OH,Ohio
Gilcrest,CO,Colorado
Glidden,IA,Iowa
Sheffield,IA,Iowa
Burt,MI,Michigan
Divernon,IL,Illinois
Tornillo,TX,Texas
South Barre,VT,Vermont
Fairmead,CA,California
Akron,IN,Indiana
Dash Point,WA,Washington
Union Hall,VA,Virginia
Dooms,VA,Virginia
Taft Mosswood,CA,California
Caddo,OK,Oklahoma
Cayuga,IN,Indiana
Rockford,OH,Ohio
East Conemaugh,PA,Pennsylvania
Sweetser,IN,Indiana
Browns Point,WA,Washington
Glasgow,VA,Virginia
Ellport,PA,Pennsylvania
Clear Lake,WI,Wisconsin
Elwood,UT,Utah
Rochelle,GA,Georgia
Rosendale Hamlet,NY,New York
Leonville,LA,Louisiana
Floyd Hill,CO,Colorado
Redwater,TX,Texas
Gratton,VA,Virginia
Peabody,KS,Kansas
Continental,OH,Ohio
Cedarville,NJ,New Jersey
Jonestown,MS,Mississippi
White Haven,PA,Pennsylvania
Clendenin,WV,West Virginia
Danvers,IL,Illinois
Lost Creek,TX,Texas
Fort Davis,TX,Texas
Princeton,MO,Missouri
Big Bass Lake,PA,Pennsylvania
Ash Flat,AR,Arkansas
Vinco,PA,Pennsylvania
Despard,WV,West Virginia
Point Marion,PA,Pennsylvania
Nashville,IN,Indiana
Brookneal,VA,Virginia
Fort Dick,CA,California
Hotevilla-Bacavi,AZ,Arizona
Inverness,CA,California
Eagle,NE,Nebraska
Hebron,MD,Maryland
Mansfield,AR,Arkansas
Yoncalla,OR,Oregon
Clay,KY,Kentucky
Dover Plains,NY,New York
Louisville,IL,Illinois
Anton,TX,Texas
Berry,AL,Alabama
Somers,MT,Montana
Weeping Water,NE,Nebraska
Andover,OH,Ohio
Powers Lake,WI,Wisconsin
Stover,MO,Missouri
Paducah,TX,Texas
Clay City,KY,Kentucky
Morocco,IN,Indiana
Chapmanville,WV,West Virginia
Ray City,GA,Georgia
White Plains,NC,North Carolina
Avonia,PA,Pennsylvania
Kyle,SD,South Dakota
South Pekin,IL,Illinois
Camp Point,IL,Illinois
Atwater,OH,Ohio
Markle,IN,Indiana
Ballard,UT,Utah
Lowellville,OH,Ohio
Challis,ID,Idaho
Livingston Manor,NY,New York
Shell Knob,MO,Missouri
Strum,WI,Wisconsin
West Kittanning,PA,Pennsylvania
Winter Park,CO,Colorado
Coyote Acres,TX,Texas
Frederic,WI,Wisconsin
Steele,AL,Alabama
Winfield,IA,Iowa
Ogden Dunes,IN,Indiana
Glenvar,VA,Virginia
Oakfield,WI,Wisconsin
Oakland,SC,South Carolina
Martinsville,IL,Illinois
Hoopers Creek,NC,North Carolina
Erie,KS,Kansas
Sherburn,MN,Minnesota
Creighton,NE,Nebraska
Occoquan,VA,Virginia
Foster Brook,PA,Pennsylvania
West Hills,PA,Pennsylvania
Hebron,PA,Pennsylvania
Boise City,OK,Oklahoma
Shandon,CA,California
Pueblito del RÃ­o,PR,Puerto Rico
Lake View,IA,Iowa
Talihina,OK,Oklahoma
Jefferson Heights,NY,New York
Glasgow,MO,Missouri
Moorcroft,WY,Wyoming
Bayard,NE,Nebraska
South Corning,NY,New York
Bull Valley,IL,Illinois
Thomasboro,IL,Illinois
Buena,WA,Washington
Pylesville,MD,Maryland
Brooksville,MS,Mississippi
Dierks,AR,Arkansas
Washburn,IL,Illinois
Marianne,PA,Pennsylvania
Hilbert,WI,Wisconsin
Pembroke,VA,Virginia
Gettysburg,SD,South Dakota
Maysville,MO,Missouri
Tivoli,NY,New York
Tom Bean,TX,Texas
Spring City,UT,Utah
Van Wyck,SC,South Carolina
Appleton City,MO,Missouri
Coulee Dam,WA,Washington
Luttrell,TN,Tennessee
Little Round Lake,WI,Wisconsin
Baldwin,MI,Michigan
Elgin,MN,Minnesota
Remerton,GA,Georgia
Jamaica Beach,TX,Texas
Wanamingo,MN,Minnesota
Ryland Heights,KY,Kentucky
Crowley Lake,CA,California
Conrad,IA,Iowa
Athens,WI,Wisconsin
New Columbia,PA,Pennsylvania
Chevak,AK,Alaska
Daniel,UT,Utah
Shawneetown,IL,Illinois
Hackberry,TX,Texas
Captains Cove,VA,Virginia
Galeton,PA,Pennsylvania
Piney View,WV,West Virginia
Rennerdale,PA,Pennsylvania
Milesburg,PA,Pennsylvania
Caliente,NV,Nevada
Plymouth,CA,California
Stedman,NC,North Carolina
Pacific City,OR,Oregon
Cochranton,PA,Pennsylvania
Maxwell,CA,California
Mooreville,MS,Mississippi
Marion Center,MA,Massachusetts
Lake St. Croix Beach,MN,Minnesota
Rio Vista,TX,Texas
Laguna,NM,New Mexico
Palouse,WA,Washington
Hustisford,WI,Wisconsin
Indian Hills,NM,New Mexico
Millersport,OH,Ohio
Estherwood,LA,Louisiana
Oak Grove Heights,AR,Arkansas
Williamsport,OH,Ohio
Bolinas,CA,California
Belview,VA,Virginia
Blue Mound,IL,Illinois
Flat Lick,KY,Kentucky
New Waverly,TX,Texas
Susitna North,AK,Alaska
Punaluu,HI,Hawaii
Phil Campbell,AL,Alabama
West Park,CA,California
Farmersburg,IN,Indiana
Cave Spring,GA,Georgia
Edinburg,VA,Virginia
Angel Fire,NM,New Mexico
Bradbury,CA,California
Ashippun,WI,Wisconsin
Forest Park,OK,Oklahoma
Tyler,MN,Minnesota
Osceola Mills,PA,Pennsylvania
Knox,PA,Pennsylvania
Bear Creek,AL,Alabama
Dudleyville,AZ,Arizona
Panora,IA,Iowa
London,AR,Arkansas
Rutherford,TN,Tennessee
Start,LA,Louisiana
Altamont,TN,Tennessee
Texico,NM,New Mexico
Kersey,PA,Pennsylvania
Palo,IA,Iowa
Republic,WA,Washington
Bellaire,MI,Michigan
Assumption,IL,Illinois
Bloomfield,KY,Kentucky
Cullen,LA,Louisiana
Speers,PA,Pennsylvania
Bracey,VA,Virginia
Bassett,VA,Virginia
Tiki Island,TX,Texas
Sand Point,AK,Alaska
St. Paul,IN,Indiana
Flanagan,IL,Illinois
Cobden,IL,Illinois
Berryville,TX,Texas
Amelia Court House,VA,Virginia
Powderly,TX,Texas
Greene,IA,Iowa
Nauvoo,IL,Illinois
Hydesville,CA,California
Bogata,TX,Texas
Double Springs,AL,Alabama
Wister,OK,Oklahoma
Absarokee,MT,Montana
Maud,OK,Oklahoma
Clark,SD,South Dakota
Lydia,LA,Louisiana
Donald,OR,Oregon
Hamburg,IA,Iowa
Elliston,VA,Virginia
Choctaw,LA,Louisiana
Washington,KS,Kansas
Los Indios,TX,Texas
Warren,TX,Texas
Goreville,IL,Illinois
Skagway,AK,Alaska
Holgate,OH,Ohio
Convoy,OH,Ohio
Chadwicks,NY,New York
Humansville,MO,Missouri
Lake Shore,MN,Minnesota
Meadow View,VA,Virginia
Caledonia,MS,Mississippi
Prospect,OH,Ohio
Cherry Tree,OK,Oklahoma
Quinter,KS,Kansas
Oskaloosa,KS,Kansas
Cando,ND,North Dakota
South Shore,KY,Kentucky
Lilbourn,MO,Missouri
New Franklin,MO,Missouri
Grandview,OH,Ohio
Upton,WY,Wyoming
Riner,VA,Virginia
Franklin Park,FL,Florida
Greenfields,PA,Pennsylvania
Falls City,OR,Oregon
Shelton,NE,Nebraska
Skyline-Ganipa,NM,New Mexico
Clayton,IN,Indiana
Marcus,IA,Iowa
Ordway,CO,Colorado
Catahoula,LA,Louisiana
Shinglehouse,PA,Pennsylvania
Homestead Base,FL,Florida
Stillman Valley,IL,Illinois
Tuscarawas,OH,Ohio
Penhook,VA,Virginia
New Hope,TN,Tennessee
De Smet,SD,South Dakota
Aurora,UT,Utah
Port Republic,NJ,New Jersey
St. Paul,TX,Texas
Greenville,IN,Indiana
Northfield,KY,Kentucky
Highlandville,MO,Missouri
Tioga,TX,Texas
Bessemer,PA,Pennsylvania
Luck,WI,Wisconsin
Hector,MN,Minnesota
Deltaville,VA,Virginia
Ashton,ID,Idaho
Roscommon,MI,Michigan
Aplington,IA,Iowa
Canaan,CT,Connecticut
Lake Nebagamon,WI,Wisconsin
Neah Bay,WA,Washington
Garrett Park,MD,Maryland
Baxter Estates,NY,New York
Keuka Park,NY,New York
Queen Anne,MD,Maryland
Frankfort,OH,Ohio
Gifford,IL,Illinois
Robert Lee,TX,Texas
Grand Coulee,WA,Washington
Hamlin,WV,West Virginia
Norlina,NC,North Carolina
Sidney,IA,Iowa
New Hartford Center,CT,Connecticut
Ninnekah,OK,Oklahoma
Mountainhome,PA,Pennsylvania
Strodes Mills,PA,Pennsylvania
Rawls Springs,MS,Mississippi
Campti,LA,Louisiana
Arnaudville,LA,Louisiana
Califon,NJ,New Jersey
McClellan Park,CA,California
Amherst,WI,Wisconsin
Martin,SD,South Dakota
Fyffe,AL,Alabama
Auxier,KY,Kentucky
Lakeview,WA,Washington
Wolcottville,IN,Indiana
Dodson Branch,TN,Tennessee
Reading,MI,Michigan
Luckey,OH,Ohio
McLeansville,NC,North Carolina
Beach,ND,North Dakota
Saylorsburg,PA,Pennsylvania
Maud,TX,Texas
Alamance,NC,North Carolina
Truman,MN,Minnesota
Foxfire,NC,North Carolina
George,IA,Iowa
Rainbow City,AZ,Arizona
Ranchester,WY,Wyoming
Fairfield Beach,OH,Ohio
Worden,IL,Illinois
Akutan,AK,Alaska
Obion,TN,Tennessee
Elwood,NJ,New Jersey
St. Michaels,MD,Maryland
Concord,MI,Michigan
Lakeville,CT,Connecticut
Parklawn,CA,California
Aurora,OR,Oregon
Mound City,MO,Missouri
Crocker,MO,Missouri
Clermont,GA,Georgia
Town Creek,AL,Alabama
Newport,DE,Delaware
Ridgway,CO,Colorado
Rio,WI,Wisconsin
Helena West Side,MT,Montana
Eden Valley,MN,Minnesota
East Gull Lake,MN,Minnesota
Asherton,TX,Texas
Eagle Lake,WI,Wisconsin
Port Norris,NJ,New Jersey
Ecru,MS,Mississippi
Riesel,TX,Texas
Apalachin,NY,New York
Sweet Home,AR,Arkansas
Poseyville,IN,Indiana
Candelero Arriba,PR,Puerto Rico
Wolfhurst,OH,Ohio
Astoria,IL,Illinois
Westfield,PA,Pennsylvania
Knights Landing,CA,California
Kissee Mills,MO,Missouri
Churchill,MT,Montana
Lompico,CA,California
Gorman,TX,Texas
Chauncey,OH,Ohio
Egypt,AL,Alabama
Ouray,CO,Colorado
Taylors Falls,MN,Minnesota
Milford Square,PA,Pennsylvania
Island City,OR,Oregon
Point Venture,TX,Texas
Riverdale Park,CA,California
Carlton,MN,Minnesota
Thornton,CA,California
Sunman,IN,Indiana
Fairhope,PA,Pennsylvania
Maypearl,TX,Texas
Wakeman,OH,Ohio
Hill City,SD,South Dakota
Potter Lake,WI,Wisconsin
New Bedford,PA,Pennsylvania
Rosendale,WI,Wisconsin
Meigs,GA,Georgia
New Philadelphia,PA,Pennsylvania
Fairland,OK,Oklahoma
Belle Vernon,PA,Pennsylvania
Horatio,AR,Arkansas
Fanning Springs,FL,Florida
Arp,TX,Texas
St. Jo,TX,Texas
Velda Village Hills,MO,Missouri
Central City,PA,Pennsylvania
Melville,LA,Louisiana
Plummer,ID,Idaho
Kibler,AR,Arkansas
Alexandria Bay,NY,New York
Wink,TX,Texas
Newark,IL,Illinois
Castle Hayne,NC,North Carolina
Celoron,NY,New York
Lynn,IN,Indiana
Luxora,AR,Arkansas
University Heights,IA,Iowa
Lovington,IL,Illinois
Abbottstown,PA,Pennsylvania
Point Lookout,NY,New York
Wurtland,KY,Kentucky
Schurz,NV,Nevada
Glandorf,OH,Ohio
Cascade,ID,Idaho
De Soto,IA,Iowa
Pen Mar,PA,Pennsylvania
Rhodhiss,NC,North Carolina
Dickeyville,WI,Wisconsin
Lily Lake,IL,Illinois
Callender Lake,TX,Texas
Groveton,TX,Texas
Pocono Pines,PA,Pennsylvania
Parker,SD,South Dakota
Overbrook,KS,Kansas
Riverside,IA,Iowa
Lake Waynoka,OH,Ohio
Royalton,PA,Pennsylvania
Bolivar,WV,West Virginia
Paradise,UT,Utah
Delevan,NY,New York
Mallory,WV,West Virginia
Tyndall,SD,South Dakota
Lincoln,PA,Pennsylvania
Lyndon,KS,Kansas
Thompson,ND,North Dakota
Pierceton,IN,Indiana
Plains,KS,Kansas
Kenmare,ND,North Dakota
Hart,TX,Texas
Afton,OK,Oklahoma
Mantua,OH,Ohio
Gaston,NC,North Carolina
Beale AFB,CA,California
Watterson Park,KY,Kentucky
McCloud,CA,California
Baudette,MN,Minnesota
Altamont,KS,Kansas
Cape Charles,VA,Virginia
Heath Springs,SC,South Carolina
San Pablo,NM,New Mexico
Julian,CA,California
Plandome Heights,NY,New York
Chetopa,KS,Kansas
Silverado Resort,CA,California
Bradner,OH,Ohio
Kingston,OH,Ohio
Shongopovi,AZ,Arizona
Elkhart Lake,WI,Wisconsin
MarÃ­a Antonia,PR,Puerto Rico
Gray,TN,Tennessee
Friars Point,MS,Mississippi
Walton,IN,Indiana
Cedar Ridge,CA,California
Dasher,GA,Georgia
Danville,OH,Ohio
Seabrook Beach,NH,New Hampshire
Browning,MT,Montana
Rosiclare,IL,Illinois
New London,TX,Texas
Rapids,NY,New York
Yoe,PA,Pennsylvania
Peggs,OK,Oklahoma
Oilton,OK,Oklahoma
Quogue,NY,New York
Colfax,IL,Illinois
Keewatin,MN,Minnesota
Leesburg,AL,Alabama
Grimsley,TN,Tennessee
Eclectic,AL,Alabama
Alleghenyville,PA,Pennsylvania
Alexandria,TN,Tennessee
Edinburg,IL,Illinois
Belfield,ND,North Dakota
Pinesdale,MT,Montana
Palmer,PR,Puerto Rico
Ramsey,IL,Illinois
Coal Hill,AR,Arkansas
Lemont Furnace,PA,Pennsylvania
Cyril,OK,Oklahoma
Cobb,CA,California
Red Lick,TX,Texas
Seelyville,IN,Indiana
Goshen,KY,Kentucky
Enterprise,WV,West Virginia
Odin,IL,Illinois
Willards,MD,Maryland
Wilhoit,AZ,Arizona
Cherokee,AL,Alabama
Richton,MS,Mississippi
Beckemeyer,IL,Illinois
Tesuque,NM,New Mexico
Thornville,OH,Ohio
Waldo,FL,Florida
Eddyville,IA,Iowa
McCullom Lake,IL,Illinois
North Bonneville,WA,Washington
Santa Anna,TX,Texas
North English,IA,Iowa
De Kalb,MS,Mississippi
Worthing,SD,South Dakota
Eustace,TX,Texas
North Branch,MI,Michigan
Winfield,TN,Tennessee
New Cumberland,WV,West Virginia
Masaryktown,FL,Florida
Winchester,OH,Ohio
Vander,NC,North Carolina
Salcha,AK,Alaska
Pala,CA,California
Rushmere,VA,Virginia
Mount Ida,AR,Arkansas
Chalfant,CA,California
Tilghman Island,MD,Maryland
Edwards,MS,Mississippi
Yorkville,OH,Ohio
Wanatah,IN,Indiana
South Waverly,PA,Pennsylvania
Grand Rapids,OH,Ohio
Tolar,TX,Texas
Casa Blanca,AZ,Arizona
Talmage,CA,California
Tuttletown,CA,California
Pennsboro,WV,West Virginia
Farmersville,OH,Ohio
Beaverdale,IA,Iowa
Lakeview,MI,Michigan
Cambridge,NE,Nebraska
McConnellsburg,PA,Pennsylvania
Sultana,CA,California
Audubon Park,NJ,New Jersey
Scio,OR,Oregon
Electric City,WA,Washington
Cedar Bluff,VA,Virginia
Manassa,CO,Colorado
West Cape May,NJ,New Jersey
Halsey,OR,Oregon
Trappe,MD,Maryland
Bude,MS,Mississippi
Clarks,LA,Louisiana
King Cove,AK,Alaska
Solomon,KS,Kansas
McAlisterville,PA,Pennsylvania
Cove Creek,NC,North Carolina
Bronte,TX,Texas
Erick,OK,Oklahoma
Hulmeville,PA,Pennsylvania
Shady Point,OK,Oklahoma
Falls Creek,PA,Pennsylvania
Lucerne Mines,PA,Pennsylvania
East Marion,NY,New York
Oxford,KS,Kansas
Enlow,PA,Pennsylvania
Washington Boro,PA,Pennsylvania
Nickerson,KS,Kansas
Sedan,KS,Kansas
St. George,KS,Kansas
Wattsville,VA,Virginia
Greenwood,WI,Wisconsin
Columbus,NC,North Carolina
Morrisonville,IL,Illinois
Sterling City,TX,Texas
Hideout,UT,Utah
Parkers Prairie,MN,Minnesota
Millington,MI,Michigan
Ladoga,IN,Indiana
Waverly,FL,Florida
Thornport,OH,Ohio
Dexter,NY,New York
Scobey,MT,Montana
Wortham,TX,Texas
Athens,MI,Michigan
Pastoria,VA,Virginia
Lakeport,TX,Texas
Pickens,MS,Mississippi
Highland,KS,Kansas
Spring Glen,UT,Utah
Morristown,MN,Minnesota
Chumuckla,FL,Florida
Maringouin,LA,Louisiana
Chelyan,WV,West Virginia
Doe Run,MO,Missouri
La Union,NM,New Mexico
Aspen Park,CO,Colorado
Ennis,MT,Montana
Albany,WI,Wisconsin
Martin's Additions,MD,Maryland
Urbancrest,OH,Ohio
Poipu,HI,Hawaii
Round Hill Village,NV,Nevada
Libertytown,MD,Maryland
Kidron,OH,Ohio
Wayne City,IL,Illinois
West Kennebunk,ME,Maine
Rowland,NC,North Carolina
